category,stage,year,quarter,dfj_new,region,count,cases
Adoption,End,2011,2,Wrexham DFJ,WALES,3,3
Adoption,End,2011,2,York DFJ,NORTH EAST,19,19
Adoption,End,2011,3,Batley & Dewsbury,NORTH EAST,2,2
Adoption,End,2011,3,Birmingham DJF,MIDLANDS,28,28
Adoption,End,2011,3,Bournemouth and Poole DFJ,SOUTH WEST,13,13
Adoption,End,2011,3,Brighton DFJ,SOUTH EAST,27,27
Adoption,End,2011,3,Bristol DFJ,SOUTH WEST,40,40
Adoption,End,2011,3,Caernarfon DFJ,WALES,7,7
Adoption,End,2011,3,Cardiff DFJ,WALES,4,4
Adoption,End,2011,3,Carlisle DFJ,NORTH WEST,13,13
Adoption,End,2011,3,Central Family Court,LONDON,112,111
Adoption,End,2011,3,Chelmsford DFJ,SOUTH EAST,51,51
Adoption,End,2011,3,Cleveland and South Durham DFJ,NORTH EAST,27,27
Adoption,End,2011,3,Coventry DFJ,MIDLANDS,19,19
Adoption,End,2011,3,Derby DFJ,MIDLANDS,12,12
Adoption,End,2011,3,Devon DFJ,SOUTH WEST,17,17
Adoption,End,2011,3,East London Family Court,LONDON,9,9
Adoption,End,2011,3,Guildford DFJ,SOUTH EAST,12,12
Adoption,End,2011,3,Kingston-upon-Hull DFJ,NORTH EAST,39,37
Adoption,End,2011,3,Leeds DFJ,NORTH EAST,34,34
Adoption,End,2011,3,Leicester DFJ,MIDLANDS,14,14
Adoption,End,2011,3,Lincoln DFJ,MIDLANDS,20,20
Adoption,End,2011,3,Liverpool DFJ,NORTH WEST,58,58
Adoption,End,2011,3,Manchester DFJ,NORTH WEST,79,78
Adoption,End,2011,3,Medway DFJ,SOUTH EAST,31,31
Adoption,End,2011,3,Milton Keynes DFJ,SOUTH EAST,11,11
Adoption,End,2011,3,Newcastle upon Tyne DFJ,NORTH EAST,64,61
Adoption,End,2011,3,Northampton DFJ,MIDLANDS,10,10
Adoption,End,2011,3,Norwich DFJ,SOUTH EAST,33,33
Adoption,End,2011,3,Nottingham DFJ,MIDLANDS,34,34
Adoption,End,2011,3,Oxford DFJ,SOUTH EAST,7,7
Adoption,End,2011,3,Peterborough DFJ,SOUTH EAST,20,20
Adoption,End,2011,3,Portsmouth DFJ,SOUTH WEST,40,39
Adoption,End,2011,3,Preston DFJ,NORTH WEST,32,32
Adoption,End,2011,3,Reading DFJ,SOUTH EAST,12,12
Adoption,End,2011,3,Sheffield DFJ,NORTH EAST,42,42
Adoption,End,2011,3,South East Wales DFJ,WALES,27,27
Adoption,End,2011,3,Stoke on Trent DFJ,MIDLANDS,20,20
Adoption,End,2011,3,Swansea DFJ,WALES,25,25
Adoption,End,2011,3,Swindon DFJ,SOUTH WEST,10,10
Adoption,End,2011,3,Taunton DFJ,SOUTH WEST,17,17
Adoption,End,2011,3,Truro DFJ,SOUTH WEST,7,7
Adoption,End,2011,3,Watford DFJ,SOUTH EAST,11,11
Adoption,End,2011,3,West London Family Court,LONDON,17,17
Adoption,End,2011,3,Wolverhampton DFJ,MIDLANDS,33,30
Adoption,End,2011,3,Worcester DFJ,MIDLANDS,6,6
Adoption,End,2011,3,Wrexham DFJ,WALES,7,7
Adoption,End,2011,3,York DFJ,NORTH EAST,16,16
Adoption,End,2011,4,Batley & Dewsbury,NORTH EAST,1,1
Adoption,End,2011,4,Birmingham DJF,MIDLANDS,27,27
Adoption,End,2011,4,Bournemouth and Poole DFJ,SOUTH WEST,12,12
Adoption,End,2011,4,Brighton DFJ,SOUTH EAST,34,34
Adoption,End,2011,4,Bristol DFJ,SOUTH WEST,32,32
Adoption,End,2011,4,Caernarfon DFJ,WALES,1,1
Adoption,End,2011,4,Cardiff DFJ,WALES,10,10
Adoption,End,2011,4,Carlisle DFJ,NORTH WEST,7,7
Adoption,End,2011,4,Central Family Court,LONDON,141,141
Adoption,End,2011,4,Chelmsford DFJ,SOUTH EAST,44,44
Adoption,End,2011,4,Cleveland and South Durham DFJ,NORTH EAST,31,30
Adoption,End,2011,4,Coventry DFJ,MIDLANDS,13,13
Adoption,End,2011,4,Derby DFJ,MIDLANDS,39,39
Adoption,End,2011,4,Devon DFJ,SOUTH WEST,23,23
Adoption,End,2011,4,East London Family Court,LONDON,21,20
Adoption,End,2011,4,Exeter DFJ,SOUTH WEST,4,2
Adoption,End,2011,4,Guildford DFJ,SOUTH EAST,10,10
Adoption,End,2011,4,Kingston-upon-Hull DFJ,NORTH EAST,37,37
Adoption,End,2011,4,Leeds DFJ,NORTH EAST,59,58
Adoption,End,2011,4,Leicester DFJ,MIDLANDS,15,15
Adoption,End,2011,4,Lincoln DFJ,MIDLANDS,14,14
Adoption,End,2011,4,Liverpool DFJ,NORTH WEST,50,50
Adoption,End,2011,4,Luton DFJ,SOUTH EAST,1,1
Adoption,End,2011,4,Manchester DFJ,NORTH WEST,89,89
Adoption,End,2011,4,Medway DFJ,SOUTH EAST,19,19
Adoption,End,2011,4,Milton Keynes DFJ,SOUTH EAST,10,10
Adoption,End,2011,4,Newcastle upon Tyne DFJ,NORTH EAST,65,64
Adoption,End,2011,4,Northampton DFJ,MIDLANDS,13,13
Adoption,End,2011,4,Norwich DFJ,SOUTH EAST,24,24
Adoption,End,2011,4,Nottingham DFJ,MIDLANDS,23,23
Adoption,End,2011,4,Oxford DFJ,SOUTH EAST,21,21
Adoption,End,2011,4,Peterborough DFJ,SOUTH EAST,11,11
Adoption,End,2011,4,Plymouth DFJ,SOUTH WEST,1,1
Adoption,End,2011,4,Portsmouth DFJ,SOUTH WEST,43,43
Adoption,End,2011,4,Preston DFJ,NORTH WEST,22,21
Adoption,End,2011,4,Reading DFJ,SOUTH EAST,13,12
Adoption,End,2011,4,Sheffield DFJ,NORTH EAST,34,34
Adoption,End,2011,4,South East Wales DFJ,WALES,51,51
Adoption,End,2011,4,Stoke on Trent DFJ,MIDLANDS,16,16
Adoption,End,2011,4,Swansea DFJ,WALES,24,24
Adoption,End,2011,4,Swindon DFJ,SOUTH WEST,16,16
Adoption,End,2011,4,Taunton DFJ,SOUTH WEST,11,11
Adoption,End,2011,4,Truro DFJ,SOUTH WEST,5,5
Adoption,End,2011,4,Watford DFJ,SOUTH EAST,6,6
Adoption,End,2011,4,West London Family Court,LONDON,19,19
Adoption,End,2011,4,Wolverhampton DFJ,MIDLANDS,36,36
Adoption,End,2011,4,Worcester DFJ,MIDLANDS,12,12
Adoption,End,2011,4,Wrexham DFJ,WALES,9,9
Adoption,End,2011,4,York DFJ,NORTH EAST,17,17
Adoption,End,2012,1,Batley & Dewsbury,NORTH EAST,1,1
Adoption,End,2012,1,Birmingham DJF,MIDLANDS,26,26
Adoption,End,2012,1,Bournemouth and Poole DFJ,SOUTH WEST,16,16
Adoption,End,2012,1,Brighton DFJ,SOUTH EAST,38,38
Adoption,End,2012,1,Bristol DFJ,SOUTH WEST,34,34
Adoption,End,2012,1,Caernarfon DFJ,WALES,2,2
Adoption,End,2012,1,Cardiff DFJ,WALES,6,6
Adoption,End,2012,1,Carlisle DFJ,NORTH WEST,9,9
Adoption,End,2012,1,Central Family Court,LONDON,131,130
Adoption,End,2012,1,Chelmsford DFJ,SOUTH EAST,43,43
Adoption,End,2012,1,Cleveland and South Durham DFJ,NORTH EAST,20,19
Adoption,End,2012,1,Coventry DFJ,MIDLANDS,23,23
Adoption,End,2012,1,Derby DFJ,MIDLANDS,30,30
Adoption,End,2012,1,Devon DFJ,SOUTH WEST,15,15
Adoption,End,2012,1,East London Family Court,LONDON,17,15
Adoption,End,2012,1,Guildford DFJ,SOUTH EAST,14,14
Adoption,End,2012,1,Kingston-upon-Hull DFJ,NORTH EAST,22,22
Adoption,End,2012,1,Leeds DFJ,NORTH EAST,49,47
Adoption,End,2012,1,Leicester DFJ,MIDLANDS,22,22
Adoption,End,2012,1,Lincoln DFJ,MIDLANDS,16,16
Adoption,End,2012,1,Liverpool DFJ,NORTH WEST,74,74
Adoption,End,2012,1,Luton DFJ,SOUTH EAST,1,1
Adoption,End,2012,1,Manchester DFJ,NORTH WEST,87,87
Adoption,End,2012,1,Medway DFJ,SOUTH EAST,34,34
Adoption,End,2012,1,Milton Keynes DFJ,SOUTH EAST,15,15
Adoption,End,2012,1,Newcastle upon Tyne DFJ,NORTH EAST,49,49
Adoption,End,2012,1,Northampton DFJ,MIDLANDS,8,7
Adoption,End,2012,1,Norwich DFJ,SOUTH EAST,37,37
Adoption,End,2012,1,Nottingham DFJ,MIDLANDS,34,32
Adoption,End,2012,1,Oxford DFJ,SOUTH EAST,15,15
Adoption,End,2012,1,Peterborough DFJ,SOUTH EAST,10,10
Adoption,End,2012,1,Portsmouth DFJ,SOUTH WEST,29,29
Adoption,End,2012,1,Preston DFJ,NORTH WEST,24,23
Adoption,End,2012,1,Reading DFJ,SOUTH EAST,18,18
Adoption,End,2012,1,Sheffield DFJ,NORTH EAST,34,34
Adoption,End,2012,1,South East Wales DFJ,WALES,33,33
Adoption,End,2012,1,Stoke on Trent DFJ,MIDLANDS,11,11
Adoption,End,2012,1,Swansea DFJ,WALES,24,24
Adoption,End,2012,1,Swindon DFJ,SOUTH WEST,9,9
Adoption,End,2012,1,Taunton DFJ,SOUTH WEST,12,12
Adoption,End,2012,1,Truro DFJ,SOUTH WEST,20,20
Adoption,End,2012,1,Watford DFJ,SOUTH EAST,18,18
Adoption,End,2012,1,West London Family Court,LONDON,12,12
Adoption,End,2012,1,Wolverhampton DFJ,MIDLANDS,46,45
Adoption,End,2012,1,Worcester DFJ,MIDLANDS,13,13
Adoption,End,2012,1,Wrexham DFJ,WALES,6,6
Adoption,End,2012,1,York DFJ,NORTH EAST,4,4
Adoption,End,2012,2,Birmingham DJF,MIDLANDS,37,37
Adoption,End,2012,2,Bournemouth and Poole DFJ,SOUTH WEST,20,20
Adoption,End,2012,2,Brighton DFJ,SOUTH EAST,37,37
Adoption,End,2012,2,Bristol DFJ,SOUTH WEST,28,28
Adoption,End,2012,2,Caernarfon DFJ,WALES,6,6
Adoption,End,2012,2,Cardiff DFJ,WALES,5,5
Adoption,End,2012,2,Carlisle DFJ,NORTH WEST,11,11
Adoption,End,2012,2,Central Family Court,LONDON,126,126
Adoption,End,2012,2,Chelmsford DFJ,SOUTH EAST,55,54
Adoption,End,2012,2,Cleveland and South Durham DFJ,NORTH EAST,23,23
Adoption,End,2012,2,Coventry DFJ,MIDLANDS,23,23
Adoption,End,2012,2,Derby DFJ,MIDLANDS,27,26
Adoption,End,2012,2,Devon DFJ,SOUTH WEST,14,14
Adoption,End,2012,2,East London Family Court,LONDON,21,21
Adoption,End,2012,2,Exeter DFJ,SOUTH WEST,1,1
Adoption,End,2012,2,Guildford DFJ,SOUTH EAST,16,16
Adoption,End,2012,2,Kingston-upon-Hull DFJ,NORTH EAST,22,22
Adoption,End,2012,2,Leeds DFJ,NORTH EAST,64,63
Adoption,End,2012,2,Leicester DFJ,MIDLANDS,21,21
Adoption,End,2012,2,Lincoln DFJ,MIDLANDS,10,10
Adoption,End,2012,2,Liverpool DFJ,NORTH WEST,48,48
Adoption,End,2012,2,Luton DFJ,SOUTH EAST,8,8
Adoption,End,2012,2,Manchester DFJ,NORTH WEST,87,87
Adoption,End,2012,2,Medway DFJ,SOUTH EAST,42,42
Adoption,End,2012,2,Milton Keynes DFJ,SOUTH EAST,10,9
Adoption,End,2012,2,Newcastle upon Tyne DFJ,NORTH EAST,52,52
Adoption,End,2012,2,Northampton DFJ,MIDLANDS,13,13
Adoption,End,2012,2,Norwich DFJ,SOUTH EAST,33,33
Adoption,End,2012,2,Nottingham DFJ,MIDLANDS,16,16
Adoption,End,2012,2,Oxford DFJ,SOUTH EAST,10,10
Adoption,End,2012,2,Peterborough DFJ,SOUTH EAST,13,13
Adoption,End,2012,2,Portsmouth DFJ,SOUTH WEST,35,35
Adoption,End,2012,2,Preston DFJ,NORTH WEST,32,32
Adoption,End,2012,2,Reading DFJ,SOUTH EAST,13,11
Adoption,End,2012,2,Sheffield DFJ,NORTH EAST,31,31
Adoption,End,2012,2,South East Wales DFJ,WALES,58,58
Adoption,End,2012,2,Stoke on Trent DFJ,MIDLANDS,18,18
Adoption,End,2012,2,Swansea DFJ,WALES,27,27
Adoption,End,2012,2,Swindon DFJ,SOUTH WEST,3,3
Adoption,End,2012,2,Taunton DFJ,SOUTH WEST,3,3
Adoption,End,2012,2,Truro DFJ,SOUTH WEST,4,4
Adoption,End,2012,2,Watford DFJ,SOUTH EAST,16,16
Adoption,End,2012,2,West London Family Court,LONDON,17,17
Adoption,End,2012,2,Wolverhampton DFJ,MIDLANDS,45,45
Adoption,End,2012,2,Worcester DFJ,MIDLANDS,22,21
Adoption,End,2012,2,Wrexham DFJ,WALES,13,13
Adoption,End,2012,2,York DFJ,NORTH EAST,20,20
Adoption,End,2012,3,Birmingham DJF,MIDLANDS,40,40
Adoption,End,2012,3,Bournemouth and Poole DFJ,SOUTH WEST,23,23
Adoption,End,2012,3,Brighton DFJ,SOUTH EAST,48,48
Adoption,End,2012,3,Bristol DFJ,SOUTH WEST,23,23
Adoption,End,2012,3,Caernarfon DFJ,WALES,1,1
Adoption,End,2012,3,Cardiff DFJ,WALES,12,11
Adoption,End,2012,3,Carlisle DFJ,NORTH WEST,18,18
Adoption,End,2012,3,Central Family Court,LONDON,108,108
Adoption,End,2012,3,Chelmsford DFJ,SOUTH EAST,39,39
Adoption,End,2012,3,Cleveland and South Durham DFJ,NORTH EAST,26,26
Adoption,End,2012,3,Coventry DFJ,MIDLANDS,32,32
Adoption,End,2012,3,Derby DFJ,MIDLANDS,24,24
Adoption,End,2012,3,Devon DFJ,SOUTH WEST,38,38
Adoption,End,2012,3,East London Family Court,LONDON,17,15
Adoption,End,2012,3,Guildford DFJ,SOUTH EAST,12,12
Adoption,End,2012,3,Kingston-upon-Hull DFJ,NORTH EAST,30,30
Adoption,End,2012,3,Leeds DFJ,NORTH EAST,58,58
Adoption,End,2012,3,Leicester DFJ,MIDLANDS,15,15
Adoption,End,2012,3,Lincoln DFJ,MIDLANDS,16,16
Adoption,End,2012,3,Liverpool DFJ,NORTH WEST,56,56
Adoption,End,2012,3,Luton DFJ,SOUTH EAST,4,4
Adoption,End,2012,3,Manchester DFJ,NORTH WEST,98,98
Adoption,End,2012,3,Medway DFJ,SOUTH EAST,41,40
Adoption,End,2012,3,Milton Keynes DFJ,SOUTH EAST,14,14
Adoption,End,2012,3,Newcastle upon Tyne DFJ,NORTH EAST,54,53
Adoption,End,2012,3,Northampton DFJ,MIDLANDS,13,13
Adoption,End,2012,3,Norwich DFJ,SOUTH EAST,40,40
Adoption,End,2012,3,Nottingham DFJ,MIDLANDS,30,29
Adoption,End,2012,3,Oxford DFJ,SOUTH EAST,20,20
Adoption,End,2012,3,Peterborough DFJ,SOUTH EAST,16,16
Adoption,End,2012,3,Portsmouth DFJ,SOUTH WEST,37,37
Adoption,End,2012,3,Preston DFJ,NORTH WEST,12,12
Adoption,End,2012,3,Reading DFJ,SOUTH EAST,17,16
Adoption,End,2012,3,Sheffield DFJ,NORTH EAST,31,31
Adoption,End,2012,3,South East Wales DFJ,WALES,47,47
Adoption,End,2012,3,Stoke on Trent DFJ,MIDLANDS,15,15
Adoption,End,2012,3,Swansea DFJ,WALES,34,34
Adoption,End,2012,3,Swindon DFJ,SOUTH WEST,15,15
Adoption,End,2012,3,Taunton DFJ,SOUTH WEST,17,17
Adoption,End,2012,3,Truro DFJ,SOUTH WEST,12,12
Adoption,End,2012,3,Watford DFJ,SOUTH EAST,30,30
Adoption,End,2012,3,West London Family Court,LONDON,18,18
Adoption,End,2012,3,Wolverhampton DFJ,MIDLANDS,46,46
Adoption,End,2012,3,Worcester DFJ,MIDLANDS,16,16
Adoption,End,2012,3,Wrexham DFJ,WALES,11,11
Adoption,End,2012,3,York DFJ,NORTH EAST,18,18
Adoption,End,2012,4,Birmingham DJF,MIDLANDS,29,29
Adoption,End,2012,4,Bournemouth and Poole DFJ,SOUTH WEST,18,18
Adoption,End,2012,4,Brighton DFJ,SOUTH EAST,42,42
Adoption,End,2012,4,Bristol DFJ,SOUTH WEST,37,37
Adoption,End,2012,4,Caernarfon DFJ,WALES,4,4
Adoption,End,2012,4,Cardiff DFJ,WALES,10,9
Adoption,End,2012,4,Carlisle DFJ,NORTH WEST,13,12
Adoption,End,2012,4,Central Family Court,LONDON,149,149
Adoption,End,2012,4,Chelmsford DFJ,SOUTH EAST,55,55
Adoption,End,2012,4,Cleveland and South Durham DFJ,NORTH EAST,24,24
Adoption,End,2012,4,Coventry DFJ,MIDLANDS,29,29
Adoption,End,2012,4,Derby DFJ,MIDLANDS,49,49
Adoption,End,2012,4,Devon DFJ,SOUTH WEST,30,28
Adoption,End,2012,4,East London Family Court,LONDON,15,15
Adoption,End,2012,4,Guildford DFJ,SOUTH EAST,21,21
Adoption,End,2012,4,Kingston-upon-Hull DFJ,NORTH EAST,32,32
Adoption,End,2012,4,Leeds DFJ,NORTH EAST,77,76
Adoption,End,2012,4,Leicester DFJ,MIDLANDS,18,18
Adoption,End,2012,4,Lincoln DFJ,MIDLANDS,15,15
Adoption,End,2012,4,Liverpool DFJ,NORTH WEST,62,62
Adoption,End,2012,4,Luton DFJ,SOUTH EAST,3,2
Adoption,End,2012,4,Manchester DFJ,NORTH WEST,85,85
Adoption,End,2012,4,Medway DFJ,SOUTH EAST,57,57
Adoption,End,2012,4,Milton Keynes DFJ,SOUTH EAST,21,21
Adoption,End,2012,4,Newcastle upon Tyne DFJ,NORTH EAST,61,61
Adoption,End,2012,4,Northampton DFJ,MIDLANDS,17,17
Adoption,End,2012,4,Norwich DFJ,SOUTH EAST,27,27
Adoption,End,2012,4,Nottingham DFJ,MIDLANDS,27,26
Adoption,End,2012,4,Oxford DFJ,SOUTH EAST,14,14
Adoption,End,2012,4,Peterborough DFJ,SOUTH EAST,20,20
Adoption,End,2012,4,Portsmouth DFJ,SOUTH WEST,38,38
Adoption,End,2012,4,Preston DFJ,NORTH WEST,26,25
Adoption,End,2012,4,Reading DFJ,SOUTH EAST,19,19
Adoption,End,2012,4,Sheffield DFJ,NORTH EAST,55,54
Adoption,End,2012,4,South East Wales DFJ,WALES,38,38
Adoption,End,2012,4,Stoke on Trent DFJ,MIDLANDS,24,24
Adoption,End,2012,4,Swansea DFJ,WALES,26,26
Adoption,End,2012,4,Swindon DFJ,SOUTH WEST,8,8
Adoption,End,2012,4,Taunton DFJ,SOUTH WEST,5,5
Adoption,End,2012,4,Truro DFJ,SOUTH WEST,13,13
Adoption,End,2012,4,Watford DFJ,SOUTH EAST,22,22
Adoption,End,2012,4,West London Family Court,LONDON,21,21
Adoption,End,2012,4,Wolverhampton DFJ,MIDLANDS,55,55
Adoption,End,2012,4,Worcester DFJ,MIDLANDS,13,13
Adoption,End,2012,4,Wrexham DFJ,WALES,14,14
Adoption,End,2012,4,York DFJ,NORTH EAST,13,13
Adoption,End,2013,1,Birmingham DJF,MIDLANDS,33,33
Adoption,End,2013,1,Bournemouth and Poole DFJ,SOUTH WEST,20,20
Adoption,End,2013,1,Brighton DFJ,SOUTH EAST,36,36
Adoption,End,2013,1,Bristol DFJ,SOUTH WEST,31,31
Adoption,End,2013,1,Caernarfon DFJ,WALES,3,3
Adoption,End,2013,1,Cardiff DFJ,WALES,10,10
Adoption,End,2013,1,Carlisle DFJ,NORTH WEST,9,9
Adoption,End,2013,1,Central Family Court,LONDON,117,117
Adoption,End,2013,1,Chelmsford DFJ,SOUTH EAST,47,47
Adoption,End,2013,1,Cleveland and South Durham DFJ,NORTH EAST,29,29
Adoption,End,2013,1,Coventry DFJ,MIDLANDS,10,10
Adoption,End,2013,1,Derby DFJ,MIDLANDS,21,20
Adoption,End,2013,1,Devon DFJ,SOUTH WEST,26,26
Adoption,End,2013,1,East London Family Court,LONDON,16,16
Adoption,End,2013,1,Guildford DFJ,SOUTH EAST,8,8
Adoption,End,2013,1,Kingston-upon-Hull DFJ,NORTH EAST,30,30
Adoption,End,2013,1,Leeds DFJ,NORTH EAST,74,73
Adoption,End,2013,1,Leicester DFJ,MIDLANDS,20,20
Adoption,End,2013,1,Lincoln DFJ,MIDLANDS,13,13
Adoption,End,2013,1,Liverpool DFJ,NORTH WEST,71,71
Adoption,End,2013,1,Luton DFJ,SOUTH EAST,1,1
Adoption,End,2013,1,Manchester DFJ,NORTH WEST,98,98
Adoption,End,2013,1,Medway DFJ,SOUTH EAST,45,45
Adoption,End,2013,1,Milton Keynes DFJ,SOUTH EAST,16,16
Adoption,End,2013,1,Newcastle upon Tyne DFJ,NORTH EAST,61,61
Adoption,End,2013,1,Northampton DFJ,MIDLANDS,21,20
Adoption,End,2013,1,Norwich DFJ,SOUTH EAST,29,29
Adoption,End,2013,1,Nottingham DFJ,MIDLANDS,34,33
Adoption,End,2013,1,Oxford DFJ,SOUTH EAST,19,19
Adoption,End,2013,1,Peterborough DFJ,SOUTH EAST,15,15
Adoption,End,2013,1,Portsmouth DFJ,SOUTH WEST,31,31
Adoption,End,2013,1,Preston DFJ,NORTH WEST,31,29
Adoption,End,2013,1,Reading DFJ,SOUTH EAST,17,14
Adoption,End,2013,1,Sheffield DFJ,NORTH EAST,48,48
Adoption,End,2013,1,South East Wales DFJ,WALES,48,48
Adoption,End,2013,1,Stoke on Trent DFJ,MIDLANDS,18,18
Adoption,End,2013,1,Swansea DFJ,WALES,22,22
Adoption,End,2013,1,Swindon DFJ,SOUTH WEST,8,8
Adoption,End,2013,1,Taunton DFJ,SOUTH WEST,10,10
Adoption,End,2013,1,Truro DFJ,SOUTH WEST,19,19
Adoption,End,2013,1,Watford DFJ,SOUTH EAST,19,19
Adoption,End,2013,1,West London Family Court,LONDON,14,14
Adoption,End,2013,1,Wolverhampton DFJ,MIDLANDS,50,50
Adoption,End,2013,1,Worcester DFJ,MIDLANDS,17,17
Adoption,End,2013,1,Wrexham DFJ,WALES,7,7
Adoption,End,2013,1,York DFJ,NORTH EAST,15,15
Adoption,End,2013,2,Birmingham DJF,MIDLANDS,36,36
Adoption,End,2013,2,Bournemouth and Poole DFJ,SOUTH WEST,20,20
Adoption,End,2013,2,Brighton DFJ,SOUTH EAST,57,56
Adoption,End,2013,2,Bristol DFJ,SOUTH WEST,36,36
Adoption,End,2013,2,Caernarfon DFJ,WALES,3,3
Adoption,End,2013,2,Cardiff DFJ,WALES,9,9
Adoption,End,2013,2,Carlisle DFJ,NORTH WEST,6,5
Adoption,End,2013,2,Central Family Court,LONDON,153,153
Adoption,End,2013,2,Chelmsford DFJ,SOUTH EAST,73,71
Adoption,End,2013,2,Cleveland and South Durham DFJ,NORTH EAST,29,29
Adoption,End,2013,2,Coventry DFJ,MIDLANDS,32,32
Adoption,End,2013,2,Derby DFJ,MIDLANDS,49,49
Adoption,End,2013,2,Devon DFJ,SOUTH WEST,47,47
Adoption,End,2013,2,East London Family Court,LONDON,22,22
Adoption,End,2013,2,Guildford DFJ,SOUTH EAST,22,22
Adoption,End,2013,2,Kingston-upon-Hull DFJ,NORTH EAST,39,38
Adoption,End,2013,2,Leeds DFJ,NORTH EAST,81,81
Adoption,End,2013,2,Leicester DFJ,MIDLANDS,16,16
Adoption,End,2013,2,Lincoln DFJ,MIDLANDS,19,19
Adoption,End,2013,2,Liverpool DFJ,NORTH WEST,78,77
Adoption,End,2013,2,Luton DFJ,SOUTH EAST,4,4
Adoption,End,2013,2,Manchester DFJ,NORTH WEST,93,93
Adoption,End,2013,2,Medway DFJ,SOUTH EAST,56,56
Adoption,End,2013,2,Milton Keynes DFJ,SOUTH EAST,32,32
Adoption,End,2013,2,Newcastle upon Tyne DFJ,NORTH EAST,78,77
Adoption,End,2013,2,Northampton DFJ,MIDLANDS,19,19
Adoption,End,2013,2,Norwich DFJ,SOUTH EAST,41,40
Adoption,End,2013,2,Nottingham DFJ,MIDLANDS,37,35
Adoption,End,2013,2,Oxford DFJ,SOUTH EAST,7,7
Adoption,End,2013,2,Peterborough DFJ,SOUTH EAST,21,21
Adoption,End,2013,2,Portsmouth DFJ,SOUTH WEST,32,32
Adoption,End,2013,2,Preston DFJ,NORTH WEST,36,35
Adoption,End,2013,2,Reading DFJ,SOUTH EAST,21,21
Adoption,End,2013,2,Sheffield DFJ,NORTH EAST,50,48
Adoption,End,2013,2,South East Wales DFJ,WALES,58,58
Adoption,End,2013,2,Stoke on Trent DFJ,MIDLANDS,16,16
Adoption,End,2013,2,Swansea DFJ,WALES,30,30
Adoption,End,2013,2,Swindon DFJ,SOUTH WEST,12,12
Adoption,End,2013,2,Taunton DFJ,SOUTH WEST,10,10
Adoption,End,2013,2,Truro DFJ,SOUTH WEST,13,13
Adoption,End,2013,2,Watford DFJ,SOUTH EAST,27,27
Adoption,End,2013,2,West London Family Court,LONDON,28,28
Adoption,End,2013,2,Wolverhampton DFJ,MIDLANDS,52,51
Adoption,End,2013,2,Worcester DFJ,MIDLANDS,14,14
Adoption,End,2013,2,Wrexham DFJ,WALES,6,6
Adoption,End,2013,2,York DFJ,NORTH EAST,10,10
Adoption,End,2013,3,Birmingham DJF,MIDLANDS,39,38
Adoption,End,2013,3,Bournemouth and Poole DFJ,SOUTH WEST,7,7
Adoption,End,2013,3,Brighton DFJ,SOUTH EAST,30,30
Adoption,End,2013,3,Bristol DFJ,SOUTH WEST,48,48
Adoption,End,2013,3,Caernarfon DFJ,WALES,5,5
Adoption,End,2013,3,Cardiff DFJ,WALES,12,11
Adoption,End,2013,3,Carlisle DFJ,NORTH WEST,8,8
Adoption,End,2013,3,Central Family Court,LONDON,139,139
Adoption,End,2013,3,Chelmsford DFJ,SOUTH EAST,65,63
Adoption,End,2013,3,Cleveland and South Durham DFJ,NORTH EAST,33,33
Adoption,End,2013,3,Coventry DFJ,MIDLANDS,27,27
Adoption,End,2013,3,Derby DFJ,MIDLANDS,39,39
Adoption,End,2013,3,Devon DFJ,SOUTH WEST,34,34
Adoption,End,2013,3,East London Family Court,LONDON,11,11
Adoption,End,2013,3,Guildford DFJ,SOUTH EAST,29,27
Adoption,End,2013,3,Kingston-upon-Hull DFJ,NORTH EAST,48,48
Adoption,End,2013,3,Leeds DFJ,NORTH EAST,79,79
Adoption,End,2013,3,Leicester DFJ,MIDLANDS,22,22
Adoption,End,2013,3,Lincoln DFJ,MIDLANDS,20,20
Adoption,End,2013,3,Liverpool DFJ,NORTH WEST,76,76
Adoption,End,2013,3,Luton DFJ,SOUTH EAST,7,7
Adoption,End,2013,3,Manchester DFJ,NORTH WEST,74,73
Adoption,End,2013,3,Medway DFJ,SOUTH EAST,60,59
Adoption,End,2013,3,Milton Keynes DFJ,SOUTH EAST,18,18
Adoption,End,2013,3,Newcastle upon Tyne DFJ,NORTH EAST,82,81
Adoption,End,2013,3,Northampton DFJ,MIDLANDS,18,18
Adoption,End,2013,3,Norwich DFJ,SOUTH EAST,39,39
Adoption,End,2013,3,Nottingham DFJ,MIDLANDS,32,30
Adoption,End,2013,3,Oxford DFJ,SOUTH EAST,21,21
Adoption,End,2013,3,Peterborough DFJ,SOUTH EAST,14,14
Adoption,End,2013,3,Portsmouth DFJ,SOUTH WEST,44,44
Adoption,End,2013,3,Preston DFJ,NORTH WEST,48,48
Adoption,End,2013,3,Reading DFJ,SOUTH EAST,21,21
Adoption,End,2013,3,Sheffield DFJ,NORTH EAST,38,38
Adoption,End,2013,3,South East Wales DFJ,WALES,43,42
Adoption,End,2013,3,Stoke on Trent DFJ,MIDLANDS,20,20
Adoption,End,2013,3,Swansea DFJ,WALES,34,34
Adoption,End,2013,3,Swindon DFJ,SOUTH WEST,22,22
Adoption,End,2013,3,Taunton DFJ,SOUTH WEST,20,20
Adoption,End,2013,3,Truro DFJ,SOUTH WEST,7,7
Adoption,End,2013,3,Watford DFJ,SOUTH EAST,29,29
Adoption,End,2013,3,West London Family Court,LONDON,24,24
